i,group,x1,x2,omega1,omega2,A1,A2,res1,res2,lambda_min,lambda_max,anisotropy,detG,logdetG,lambda_radial,lambda_tangent,ratio_tangent_radial
17727,8,0.5356293502648325,0.019112832683403018,1.2534796065084126,0.025162998393435696,1.271726808195412,0.023855563319438014,-0.018247201686999448,0.0013074350739976821,1.9150958110665184,2.5790231620618456,1.3466810105054667,4.939076454308167,1.5971783611528243,1.918910048861356,2.5752089242670086,1.3420164878468837
17729,8,0.5352711513840771,0.01911702777331764,1.2534796065084126,0.025162998393435696,1.2709066881855735,0.023857452682728156,-0.017427081677160894,0.0013055457107075397,1.916420180039147,2.579809972351199,1.3461609302707829,4.943999891680072,1.5981746982460188,1.9202209225405038,2.5760092298498427,1.3415171137921533
17734,8,0.5352974335240746,0.01911340760885829,1.2534796065084126,0.025162998393435696,1.2709668024165894,0.023847689060620965,-0.017487195908176822,0.0013153093328147313,1.9163126416684866,2.579747007773964,1.3462036160904525,4.9436018033037,1.5980941755087834,1.9201140541840502,2.5759455952584007,1.3415586379596838
17740,8,0.5352379787457945,0.019110118004895673,1.2534796065084126,0.025162998393435696,1.2708306039788166,0.02383642044618629,-0.017350997470404028,0.0013265779472494063,1.9165199880798112,2.5798713096106454,1.3461228297417631,4.944374931542441,1.5982505529479802,1.9203187768861365,2.576072520804321,1.3414817122090072
17741,8,0.5351447747586001,0.0191286905569725,1.2534796065084126,0.025162998393435696,1.2706175275616245,0.023887708321727073,-0.01713792105321188,0.0012752900717086235,1.9169192835908875,2.5801036498139363,1.3459636364973764,4.945850439991565,1.5985489300636964,1.9207162626519858,2.576306670752837,1.341326004703922
17750,8,0.5351116739105883,0.019102923534197114,1.2534796065084126,0.025162998393435696,1.2705412615387022,0.023811882521892307,-0.017061655030289558,0.0013511158715433895,1.9169598316959922,2.580135058730825,1.345951551028642,4.946015267937573,1.5985822560207787,1.920753020424716,2.5763418700021017,1.3413186612781804
17755,8,0.5352471655947693,0.01914856242182353,1.2534796065084126,0.025162998393435696,1.270852342070013,0.023948395888922492,-0.01737273556160046,0.0012146025045132042,1.9166066676411295,2.579912033291999,1.3460831984202764,4.944676604935028,1.598311564540764,1.9204095277271251,2.576109173206003,1.341437404892967
17756,8,0.5351955034541207,0.019125979256712847,1.2534796065084126,0.025162998393435696,1.270733635036326,0.023881288509356505,-0.017254028527913468,0.0012817098840791907,1.916725106475272,2.579988878713327,1.346040112897437,4.94512945825682,1.5984031443592588,1.920523784875639,2.57619020031296,1.3413997892662277
17758,8,0.5352393523424762,0.019120561971694205,1.2534796065084126,0.025162998393435696,1.2708339400287725,0.023866807893990292,-0.017354333520359866,0.0012961904994454043,1.916547643227885,2.5798848163361807,1.3461104530598003,4.94447216454851,1.5982702181334416,1.9203474949152304,2.5760849646488344,1.3414681308825047
17759,8,0.5351840106804551,0.01910284627532076,1.2534796065084126,0.025162998393435696,1.2707068958168601,0.023813738310579886,-0.017227289308447524,0.0013492600828558104,1.9166947905790246,2.5799773740642338,1.3460554005496277,4.945029192680668,1.5983828685316015,1.9204907805182743,2.576181384124983,1.3414182511356605
17762,8,0.5352448566457756,0.01912209941658293,1.2534796065084126,0.025162998393435696,1.2708465717315345,0.023871433660085244,-0.017366965223121866,0.0012915647333504518,1.9165323056648973,2.5798752564070586,1.3461162375303815,4.944414273489637,1.598258509826498,1.9203325191404215,2.5760750429315347,1.3414734256985017
17767,8,0.5351078014909095,0.0191093261828148,1.2534796065084126,0.025162998393435696,1.2705325119928654,0.023830376025687383,-0.01705290548445282,0.001332622367748313,1.9169940392249833,2.580153603144378,1.3459372070804674,4.946139077512635,1.5986072878936641,1.920787701455269,2.576359940914092,1.341303850999324
17768,8,0.5352266857280195,0.01911726491983393,1.2534796065084126,0.025162998393435696,1.270804876064797,0.023856863119778814,-0.01732526955638436,0.0013061352736568818,1.9165836926602817,2.579907196848836,1.3460968110752518,4.944608062057378,1.5982977024910892,1.9203827347436595,2.5761081547654583,1.341455590158348
17776,8,0.5349418798834895,0.019160916503611385,1.2534796065084126,0.025162998393435696,1.270153539143853,0.023975517479529865,-0.01667393263544037,0.0011874809139058307,1.9177627740129717,2.580596419693931,1.345628591118161,4.948971748440176,1.599179827414392,1.9215550803332895,2.5768041133736124,1.3409993498217452
17785,8,0.5350815934800428,0.019121483353119098,1.2534796065084126,0.025162998393435696,1.2704727245878913,0.0238649488067726,-0.016993118079478675,0.0012980495866630956,1.9171280107328936,2.5802298822601593,1.3458829393837766,4.946630981410986,1.5987067350446291,1.92092184297834,2.576436050014713,1.3412498064054574
17788,8,0.5352163482589116,0.019125261483959922,1.2534796065084126,0.025162998393435696,1.270781351768372,0.023879802198553388,-0.01730174525995931,0.0012831961948823085,1.9166465572612288,2.5799423441090306,1.3460709979807706,4.94483761176904,1.598344125661664,1.9204459728571923,2.5761429285130677,1.3414295246641827
17791,8,0.5353435646376441,0.019124059860650026,1.2534796065084126,0.025162998393435696,1.271072626472819,0.023879968643848788,-0.01759301996440632,0.001283029749586908,1.916177114214179,2.5796633640201874,1.3462551790668384,4.9430919005122425,1.5979910262038317,1.9199813392194214,2.5758591390149443,1.3416063408523407
17792,8,0.535025561606181,0.019115059395500397,1.2534796065084126,0.025162998393435696,1.2703443060513584,0.02384467071417193,-0.016864699542945782,0.0013183276792637678,1.9173130213355694,2.5803417846384726,1.3458114329401718,4.947322903183606,1.5988466026409043,1.9211040556265553,2.5765507503474874,1.3411822971281806
17797,8,0.5350814543693346,0.01910502956818684,1.2534796065084126,0.025162998393435696,1.2704721039390638,0.023817133196678567,-0.016992497430651232,0.0013458651967571296,1.9170770433459585,2.580204207701098,1.3459053284565727,4.946450253728422,1.5986701988678227,1.9208692644130618,2.5764119866339947,1.3412739921273298
17802,8,0.5351842801357003,0.019103278018899817,1.2534796065084126,0.025162998393435696,1.2707075207134135,0.023815000618465417,-0.017227914205000916,0.001347997774970279,1.9166951551728886,2.5799774690386927,1.3460551940540462,4.945030315361675,1.598383095563806,1.9204911974481038,2.576181426763479,1.3414179821217813
17804,8,0.5349405808097605,0.019153972783895294,1.2534796065084126,0.025162998393435696,1.2701504365242988,0.02395530283222933,-0.016670830015886207,0.0012076955612063678,1.9177458106796377,2.5805882913987364,1.3456362553513759,4.94891238491885,1.5991678322201612,1.9215373834343143,2.5767967186440606,1.3410078517643087
17805,8,0.5350973068631664,0.019129117899901155,1.2534796065084126,0.025162998393435696,1.2705088448092645,0.023887585192577946,-0.0170292383008519,0.0012754132008577501,1.9170943770020563,2.5802077114979896,1.345894986940031,4.946501695210141,1.598680598490096,1.9208895619791297,2.5764125265209157,1.3412601002768676
17806,8,0.5352422700915659,0.01912449519595887,1.2534796065084126,0.025162998393435696,1.2708406928731213,0.023878320907215457,-0.017361086364708678,0.0012846774862202391,1.91654927128249,2.5798846747921744,1.3461092357233282,4.9444760934658065,1.5982710127411581,1.9203496161527365,2.576084329921928,1.341466318556567
17811,8,0.5351674875392479,0.019138907296719215,1.2534796065084126,0.025162998393435696,1.2706697217075553,0.023918049201096043,-0.017190115199142708,0.0012449491923396533,1.9168681114102195,2.580070316226584,1.3459821783609587,4.945654514370819,1.5985093151372165,1.9206669610009368,2.5762714666358666,1.3413421061261281
17819,8,0.5351207158456399,0.01914682683770739,1.2534796065084126,0.025162998393435696,1.2705627707663383,0.023939717039043486,-0.017083164257925665,0.0012232813543922097,1.9170640952097155,2.5801846893902374,1.3459042375461006,4.946379427039857,1.5986558800751514,1.920861909867741,2.5763868747322123,1.3412660543149646
17822,8,0.5351920419416394,0.01909417199796376,1.2534796065084126,0.025162998393435696,1.2707251269648294,0.023788763606267638,-0.017245520456416807,0.0013742347871680584,1.9166382476810953,2.5799461800762993,1.346078835271981,4.944823525692974,1.5983412770148053,1.9204337086531083,2.5761507191042883,1.3414421479359815
17832,8,0.5351234555167251,0.019119925724652428,1.2534796065084126,0.025162998393435696,1.2705685506638211,0.023861626402531942,-0.017088944155408514,0.001301371990903754,1.916969899639716,2.5801362436331643,1.345945100190716,4.94604351601426,1.598587967284188,1.920765200885521,2.5763409423873576,1.3413096724157643
17839,8,0.5352899583704958,0.019113762127081376,1.2534796065084126,0.025162998393435696,1.2709496924298218,0.02384850425152404,-0.017470085921409195,0.0013144941419116554,1.9163411148693186,2.579763849515941,1.3461924025419991,4.9437075314809436,1.598115562151735,1.9201422716355814,2.5759626927496786,1.341547827367744
17841,8,0.535163657736328,0.01911889777368826,1.2534796065084126,0.025162998393435696,1.2706605859052797,0.02385979542577511,-0.017180979396867135,0.001303202967660587,1.9168195207581173,2.580047056326849,1.3460041638695435,4.945484562041822,1.5984749505756224,1.9206162791160335,2.5762502979689335,1.3413664801147351
17845,8,0.5352420175387351,0.019101337306753226,1.2534796065084126,0.025162998393435696,1.270839691519887,0.023811021752490356,-0.017360085011474347,0.0013519766409453397,1.9164777250405691,2.5798486414748547,1.3461406870357666,4.944222455362734,1.5982197141598784,1.9202758219179665,2.5760505445974577,1.3415002757387764
17847,8,0.535184180497114,0.019127422692686954,1.2534796065084126,0.025162998393435696,1.2707077344615962,0.023885157251342323,-0.017228127953183625,0.0012778411420933736,1.9167710711576775,2.580015820384219,1.3460218902541972,4.945299687641613,1.598437567412556,1.9205694513981453,2.576217440143751,1.341382077210644
17849,8,0.5351609651999167,0.019131729449307057,1.2534796065084126,0.025162998393435696,1.270654655618434,0.023897004279167706,-0.017175049110021323,0.0012659941142679904,1.9168695269242262,2.5800731857784482,1.345982681418274,4.945663667053014,1.5985111657868523,1.9206674273765405,2.5762752853261337,1.3413437686320815
17850,8,0.5352997364149028,0.019126977502780626,1.2534796065084126,0.025162998393435696,1.2709723229803465,0.02388718638168851,-0.017492716471933845,0.0012758120117471877,1.9163466816581078,2.5797634332935573,1.3461882747966207,4.943721094855036,1.598118305711179,1.920149490470544,2.5759606244811195,1.3415417066563213
17853,8,0.5351351606338891,0.019113784292791598,1.2534796065084126,0.025162998393435696,1.2705952401818146,0.023844117195207556,-0.017115633673401964,0.0013188811982281397,1.9169078368771395,2.5801010507395397,1.3459703179798237,4.945815924097565,1.5985419512812082,1.9207029939730618,2.5763058936436174,1.3413348663108038
17854,8,0.5354856666728515,0.019099622729250375,1.2534796065084126,0.025162998393435696,1.2713975649343539,0.023813046632930702,-0.01791795842594124,0.0013499517605049943,1.9155804320992607,2.5793152257295278,1.3464927822962194,4.940885774623171,1.597544621730204,1.9193878346497564,2.5755078231790316,1.3418381510420492
17857,8,0.5352848303343459,0.0190836803526208,1.2534796065084126,0.025162998393435696,1.2709374015483723,0.023760945761110902,-0.0174577950399597,0.001402052632324794,1.9162657408832353,2.5797274905710323,1.3462263795323073,4.943443410995948,1.5980621351358848,1.9200637991851286,2.5759294322691386,1.3415853334469188
17859,8,0.5353757795521144,0.019088038773536285,1.2534796065084126,0.025162998393435696,1.271145736052716,0.02377622613843442,-0.017666129544303466,0.001386772255001275,1.9159464380620024,2.579536268036735,1.3463509296460083,4.942253324596734,1.5978213657825873,1.9197484577510722,2.5757342483476657,1.3417040331237255
17860,8,0.5352552338950326,0.019121427386162484,1.2534796065084126,0.025162998393435696,1.2708703210201597,0.023869779285629108,-0.01739071451174712,0.0012932191078065883,1.9164922159894022,2.579851592512423,1.3461320484312829,4.944265495457922,1.598228419251173,1.9202927664457867,2.5760510420560387,1.3414886974885478
17862,8,0.5352009853419663,0.01910157834053033,1.2534796065084126,0.025162998393435696,1.2707457409590825,0.02381054211771422,-0.017266134450669934,0.0013524562757214753,1.9166286845630214,2.579938397598542,1.3460814910983923,4.9447839372429225,1.5983332709437454,1.9204252108497653,2.5761418713117985,1.3414434765579266
17865,8,0.5349632183782546,0.01914174289077436,1.2534796065084126,0.025162998393435696,1.2702020456384793,0.023920415668571955,-0.016722439130066657,0.001242582724863741,1.9176246956980565,2.580519687615797,1.3456854688015125,4.948468280707088,1.5990780904537154,1.9214159378064561,2.5767284455073987,1.3410570792126697
17867,8,0.5352603184903562,0.019093403296488766,1.2534796065084126,0.025162998393435696,1.270881451931582,0.023788493541783112,-0.01740184542316947,0.0013745048516525839,1.9163859014967044,2.579796244474404,1.3461778457353362,4.943885151644893,1.598151490040284,1.920183943459532,2.575998202511577,1.341537205998341
17868,8,0.5351779620372544,0.019133211162241245,1.2534796065084126,0.025162998393435696,1.270693601572171,0.02390179856037749,-0.017213995063758425,0.0012611998330582068,1.9168119464298814,2.5800385066423033,1.3460050222702862,4.945448631781077,1.5984676852832498,1.920610647785994,2.576239805286191,1.3413649498694495
17870,8,0.535282200378666,0.01911589213162119,1.2534796065084126,0.025162998393435696,1.2709319672035846,0.023854470483555337,-0.017452360695171976,0.0013085279098803589,1.9163761800115149,2.5797841124994356,1.346178344005473,4.943836822766065,1.598141714506758,1.9201772412819353,2.5759830512290156,1.341533997928887
17873,8,0.5354683393452587,0.0191041952448566,1.2534796065084126,0.025162998393435696,1.2713579719721526,0.023825834911548403,-0.017878365463739998,0.0013371634818872928,1.9156581775883177,2.5793601963299473,1.3464616112135335,4.941172453045272,1.597602641712596,1.9194653421578458,2.5755530317604185,1.3418075206635431
17874,8,0.5352937669485762,0.01911871349347166,1.2534796065084126,0.025162998393435696,1.270958503540005,0.02386300134905446,-0.017478897031592444,0.0012999970443812355,1.9163426693902323,2.5797633774135313,1.346191064166199,4.943710637067809,1.5981161903413823,1.9201444509109367,2.575961595892827,1.3415457335362264
17879,8,0.5353361063181377,0.019102242114107798,1.2534796065084126,0.025162998393435696,1.271055151216434,0.023816356779461298,-0.017575544708021473,0.0013466416139743982,1.9161361280257545,2.5796451303910257,1.3462744596590337,4.942951231827952,1.5979625681681107,1.9199379675828787,2.5758432908339013,1.3416283933781359
17880,8,0.5352229988538573,0.0191200787535202,1.2534796065084126,0.025162998393435696,1.2707964853801188,0.023864933509314727,-0.017316878871706187,0.001298064884120969,1.9166059941336933,2.5799196720047357,1.3460876569839073,4.944689507747708,1.5983141739724571,1.9204051656217724,2.576120500516657,1.3414463502979501
